DTC Kodu,Başlık,Alt Sistem,Öncelik,Neden Sayısı,Adım Sayısı
P2BD6,Motor Electronics Coolant Pump C Control Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BD7,Motor Electronics Coolant Pump C Control Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BD8,Motor Electronics Coolant Temperature Sensor B Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BD9,Motor Electronics Coolant Temperature Sensor B Circuit Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BDA,Motor Electronics Coolant Temperature Sensor B Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BDB,Motor Electronics Coolant Temperature Sensor B Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BDC,Motor Electronics Coolant Temperature Sensor C Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BDD,Motor Electronics Coolant Temperature Sensor C Circuit Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BDE,Motor Electronics Coolant Temperature Sensor C Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BDF,Motor Electronics Coolant Temperature Sensor C Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BE0,Hybrid/EV Battery Coolant Level Sensor Circuit/Open,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BE1,Hybrid/EV Battery Coolant Level Sensor Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BE2,Hybrid/EV Battery Coolant Level Sensor Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BE3,Hybrid/EV Battery Coolant Level Sensor Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BE4,Hybrid/EV Battery Pack Current Sensor C Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BE5,Hybrid/EV Battery Pack Current Sensor C Circuit Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BE6,Hybrid/EV Battery Pack Current Sensor C Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BE7,Hybrid/EV Battery Pack Current Sensor C High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BE8,Hybrid/EV Battery Precharge Contactor Control Circuit B Open,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BE9,Hybrid/EV Battery Precharge Contactor Control Circuit B Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BEA,Hybrid/EV Battery Precharge Contactor Control Circuit B Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BEB,Hybrid/EV Battery Precharge Contactor Control Circuit B High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BEC,Fuel Control System A Too Lean Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BED,Fuel Control System A Too Rich Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BEE,Fuel Control System A Too Lean Bank 2,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BEF,Fuel Control System A Too Rich Bank 2,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BF1,Fuel Control System B Too Rich Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BF2,Fuel Control System B Too Lean Bank 2,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BF3,Fuel Control System B Too Rich Bank 2,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BF4,Exhaust Flow Control Valve A Position Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BF5,Exhaust Flow Control Valve A Position Circuit Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BF6,Exhaust Flow Control Valve A Position Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BF7,Exhaust Flow Control Valve A Position Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BF8,Exhaust Flow Control Valve B Control Circuit/Open,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BF9,Exhaust Flow Control Valve B Control Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BFA,Exhaust Flow Control Valve B Control Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BFB,Exhaust Flow Control Valve B Control Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BFC,Exhaust Flow Control Valve B Position Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BFD,Exhaust Flow Control Valve B Position Circuit Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BFE,Exhaust Flow Control Valve B Position Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2BFF,Exhaust Flow Control Valve B Position Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C00,Fuel Pressure Regulator C Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C01,Fuel Pressure Regulator D Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C02,Fuel Pressure Regulator D Control Circuit/Open,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C03,Fuel Pressure Regulator D Control Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C04,Fuel Pressure Regulator D Control Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C05,A Camshaft Profile Actuator Position Sensor A Circuit Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C06,A Camshaft Profile Actuator Position Sensor A Range/Performance Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C07,A Camshaft Profile Actuator Position Sensor A Circuit Low Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C08,A Camshaft Profile Actuator Position Sensor A Circuit High Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C09,A Camshaft Profile Actuator Position Sensor B Circuit Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C0A,A Camshaft Profile Actuator Position Sensor B Range/Performance Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C0B,A Camshaft Profile Actuator Position Sensor B Circuit Low Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C0C,A Camshaft Profile Actuator Position Sensor B Circuit High Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C0D,A Camshaft Profile Actuator Position Sensor C Circuit Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C0E,A Camshaft Profile Actuator Position Sensor C Range/Performance Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C0F,A Camshaft Profile Actuator Position Sensor C Circuit Low Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C10,A Camshaft Profile Actuator Position Sensor C Circuit High Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C11,Reductant Pump A Current Too Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C12,B Camshaft Profile Actuator Position Sensor A Circuit Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C13,B Camshaft Profile Actuator Position Sensor A Range/Performance Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C14,B Camshaft Profile Actuator Position Sensor A Circuit Low Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C15,B Camshaft Profile Actuator Position Sensor A Circuit High Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C16,B Camshaft Profile Actuator Position Sensor B Circuit Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C17,B Camshaft Profile Actuator Position Sensor B Range/Performance Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C19,B Camshaft Profile Actuator Position Sensor B Circuit High Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C1A,B Camshaft Profile Actuator Position Sensor C Circuit Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C1B,B Camshaft Profile Actuator Position Sensor C Range/Performance Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C1C,B Camshaft Profile Actuator Position Sensor C Circuit Low Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C1D,B Camshaft Profile Actuator Position Sensor C Circuit High Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C1E,Cold Start Fuel Pressure Regulator A Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C1F,Cold Start Fuel Pressure Regulator A Exceeded Control Limits - Pressure Too Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C20,Cold Start Fuel Pressure Regulator A Exceeded Control Limits - Pressure Too High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C21,Engine Oil Temperature Sensor A/B Correlation,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C22,Exhaust Heat Exchanger Exhaust Bypass Valve A Position Sensor Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C23,Exhaust Heat Exchanger Exhaust Bypass Valve A Position Sensor Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C24,Exhaust Heat Exchanger Exhaust Bypass Valve A Position Sensor Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C25,Exhaust Heat Exchanger Exhaust Bypass Valve A Position Sensor Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C26,Fuel Injector Group B Supply Sense Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C27,Fuel Injector Group B Supply Sense Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C28,Fuel Injector Group B Supply Sense Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C29,Turbocharger/Supercharger Bypass Valve B Stuck,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C2A,Turbocharger/Supercharger Bypass Valve B Position Sensor Circuit/Open,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C2B,Turbocharger/Supercharger Bypass Valve B Position Sensor Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C2C,Turbocharger/Supercharger Bypass Valve B Position Sensor Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C2D,Turbocharger/Supercharger Bypass Valve B Position Exceeded Learning Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C2E,Turbocharger/Supercharger Bypass Valve B Supply Voltage Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C2F,Turbocharger/Supercharger Bypass Valve B Driver Current/Temperature Too High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C30,Ignition Coil Primary Circuit Fuse A,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C31,Ignition Coil Primary Circuit Fuse B,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C32,Crankcase Pressure Sensor B Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C33,Crankcase Pressure Sensor B Circuit Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C34,Crankcase Pressure Sensor B Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C35,Crankcase Pressure Sensor B Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C36,Crankcase Pressure Sensor B Circuit Intermittent/Erratic,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C37,Cold Start Engine Coolant Pump Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C38,Cylinder Head Temperature Sensor B Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C39,Cylinder Head Temperature Sensor B Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C3A,Cylinder Head Temperature Sensor B Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C3B,Cylinder Head Temperature Sensor B Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C3C,Cylinder Head Temperature Sensor B Circuit Intermittent/Erratic,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C3D,Cylinder Head Temperature Sensor A/B Correlation,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C3E,Fan 4 Control Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C3F,Fan 4 Control Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C40,Fan 4 Control Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C41,Fan 3 Performance/Stuck Off,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C42,Fan 4 Performance/Stuck Off,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C43,Battery Isolation/Voltage Stabilization Control Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C44,Battery Isolation/Voltage Stabilization Control Circuit Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C45,Battery Isolation/Voltage Stabilization Control Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C46,Battery Isolation/Voltage Stabilization Control Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C47,Battery Isolation/Voltage Stabilization Control Circuit Intermittent,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C48,Coolant Pump C Control Circuit Performance/Stuck Off,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C49,Coolant Pump D Control Circuit Performance/Stuck Off,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C4A,Clutch Actuator Position Sensor Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C4B,Clutch Actuator Position Sensor Circuit Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C4C,Clutch Actuator Position Sensor Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C4D,Clutch Actuator Position Sensor Circuit High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C4E,Clutch Actuator Position Sensor Circuit Intermittent/Erratic,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C4F,Clutch Actuator Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C50,Clutch Pedal Position Sensor A/Clutch Actuator Position Sensor Correlation,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C51,Fuel Level Sensor A/B Correlation,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C52,Cylinder 1 Fuel Injector B Offset Learning At Min Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C53,Cylinder 1 Fuel Injector B Offset Learning At Max Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C54,Cylinder 2 Fuel Injector B Offset Learning At Min Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C55,Cylinder 2 Fuel Injector B Offset Learning At Max Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C56,Cylinder 3 Fuel Injector B Offset Learning At Min Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C57,Cylinder 3 Fuel Injector B Offset Learning At Max Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C58,Cylinder 4 Fuel Injector B Offset Learning At Min Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C59,Cylinder 4 Fuel Injector B Offset Learning At Max Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C5A,Cylinder 5 Fuel Injector B Offset Learning At Min Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C5B,Cylinder 5 Fuel Injector B Offset Learning At Max Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C5C,Cylinder 6 Fuel Injector B Offset Learning At Min Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C5D,Cylinder 6 Fuel Injector B Offset Learning At Max Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C5E,Cylinder 7 Fuel Injector B Offset Learning At Min Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C5F,Cylinder 7 Fuel Injector B Offset Learning At Max Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C60,Cylinder 8 Fuel Injector B Offset Learning At Min Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C61,Cylinder 8 Fuel Injector B Offset Learning At Max Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C62,O2 Sensor Pumping Current Trim Circuit/Open Bank 1 Sensor 3,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C63,O2 Sensor Pumping Current Trim Circuit Low Bank 1 Sensor 3,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C64,O2 Sensor Pumping Current Trim Circuit High Bank 1 Sensor 3,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C65,O2 Sensor Out of Range During Deceleration Bank 1 Sensor 3,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C66,Hybrid/EV Electronics Coolant Pump A Underspeed,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C67,Hybrid/EV Electronics Coolant Pump A Overspeed,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C68,Hybrid/EV Electronics Coolant Pump A Stuck/Stalled,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C69,Drive Motor “A” Phase X Current,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C6A,Drive Motor “A” Phase X Current Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C6B,Drive Motor “A” Phase X Current High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C6C,Drive Motor “A” Phase Y Current,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C6D,Drive Motor “A” Phase Y Current Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C6E,Drive Motor “A” Phase Y Current High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C6F,Drive Motor “A” Phase Z Current,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C70,Drive Motor “A” Phase Z Current Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C71,Drive Motor “A” Phase Z Current High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C72,Hybrid/EV Electronics Cooling System Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C73,Active Grille Air Shutter C Stuck On,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C74,Active Grille Air Shutter C Control Circuit Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C75,Active Grille Air Shutter Module C Over Temperature,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C76,Active Grille Air Shutter D Stuck On,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C77,Active Grille Air Shutter D Control Circuit Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C78,Active Grille Air Shutter Module D Over Temperature,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C79,NOx Adsorber - Sulfur Limit Exceeded,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C7B,Turbocharger Turbine Inlet Valve Control Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C7C,Turbocharger Turbine Inlet Valve Supply Circuit Low,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C7D,Turbocharger Turbine Inlet Valve Motor Driver High Current,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C7E,Turbocharger Turbine Inlet Valve Motor Driver Overtemperature,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C7F,Turbocharger Turbine Inlet Valve Position Sensor Exceeded Learning Limit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C80,AIR System Pump Overspeed Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C81,AIR System Pump Overtemperature Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C82,AIR System Pump Supply Voltage Circuit Bank 1,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C83,Cold Start Shift Time Too Short,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C84,Cold Start Shift Time Too Long,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C85,Hybrid/EV Battery Voltage External Isolation Fault,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C86,Hybrid/EV Battery Voltage Internal Isolation Warning,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C87,Hybrid/EV Battery Voltage External Isolation Warning,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C88,Hybrid/EV Battery Voltage System Isolation Warning,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C89,Hybrid/EV Battery System Precharge Current Too High,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C8A,Hybrid/EV Battery Interface Control Module A Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C8B,Hybrid/EV Battery Interface Control Module B Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C8C,DC/DC Converter Temperature Sensor D Circuit,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
P2C8D,DC/DC Converter Temperature Sensor D Circuit Range/Performance,Motor / Aktarma Organları (Powertrain),MEDIUM,3,3
